validfromdate,validfromyearweek,validtodate,personid,portfolioid,iscorporatepersonyn,dateinstroomweek,dateinstroommaand,instroomjaarweek,instroompakket,birthyear,geslacht,type,enofyn,corporateid,birthday,subtype,code,name,aantalbetaaltransacties,aantalatmtransacties,aantalpostransacties,aantalfueltransacties,lasttransaceow,pakketcategorie_x,betalenyn,saldobetalen,depositoyn,saldodeposito,flexibelsparenyn,saldoflexibelsparen,kwartaalsparenyn,saldokwartaalsparen,saldototaal,saldolangetermijnsparen,aantaltegenrekeningenlaatsteq,aantalloginsapp,aantalloginsweb,lastactivityeow,pakketcategorie_y,overstapserviceyn,betaalalertsyn,roodstandyn,saldoregulatieyn,appyn,activitystatus,accountoverlays
2019-03-29,201913,,90aac1a1336b120f17ee973cbf68c805d524d6a8,094e7a88a508fd23864ea07a07ee77f6daaef998,0,2019-04-07,2019-04-30,201914.0,Zakelijk,1982.0,Man,Corporate Portfolio,0.0,084528509eefcc4004b373c64cd22f5913f5ec58,2019-04-01 00:00:00.000000,Eenmanszaak,88101.0,88101 - Thuiszorg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,202038,,bbdc0ad8b8ee4f6b758dd33ac62933116e91c00e,5173cb8386dbf59fff18d399219ac1704185b1a7,0,2020-09-20,2020-09-30,202038.0,Zakelijk,1984.0,Vrouw,Corporate Portfolio,0.0,5e83df0462a4c89e03e790aa37be0645b948fb73,2020-06-15 00:00:00.000000,Eenmanszaak,5621.0,5621 - Eventcatering,24.0,0.0,16.0,0.0,2020-12-27,Zakelijk pakket,1.0,205.67,0.0,0.0,0.0,0.0,0.0,0.0,205.67,0.0,7.0,,,,,,,,,,,
2018-07-05,201827,,f4a4073578697133daf891eed3aad61e3a65faa8,1120c60b1da6985a91ec521b14770da6c1edfb74,0,2018-07-08,2018-07-31,201827.0,Zakelijk,1983.0,Man,Corporate Portfolio,0.0,f5dac539848dbaf6681a4656e6b62c6685ff5d82,2018-06-19 00:00:00.000000,Besloten Vennootschap,86221.0,86221 - Praktijken van medisch specialisten en medische dagbehandelcentra (geen tandheelkunde of psychiatrie),,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2020-10-07,202041,,41215f942dd2f9b5475b63c9e3f5f144671ed5ff,90ab5dd8b4f0e86ddd297ead94e6a35d7210f4b3,0,2020-10-11,2020-10-31,202041.0,Zakelijk,2000.0,Vrouw,Corporate Portfolio,0.0,76e8eec9c84c668cdb41deee41f769e20fce5b18,2020-07-28 00:00:00.000000,Eenmanszaak,87901.0,87901 - Jeugdzorg met overnachting en dagverblijven voor jeugdzorg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,201823,,f90cdb87dc0f25a40b932c3756217f87a127374a,6f92328ca4727bf119acf5ff57d96a0d336d1fb7,0,2018-06-10,2018-06-30,201823.0,Zakelijk,1974.0,Vrouw,Corporate Portfolio,0.0,59b219577ee7958c480692995b835c6d2cfcc9cd,2018-06-01 00:00:00.000000,Eenmanszaak,7112.0,7112 - Ingenieurs en overig technisch ontwerp en advies,105.0,0.0,12.0,0.0,2020-12-27,Zakelijk pakket,1.0,1620.62,0.0,0.0,1.0,6709.54,0.0,0.0,8330.16,0.0,29.0,90.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,2.0
2020-09-02,202036,,0e164821e13d3a89ec8a1e5ce9fb2d529b60ff19,7e9ffeb6332c4bbe3dfe4d9127089627eada6070,0,2020-09-06,2020-09-30,202036.0,Zakelijk,1956.0,Man,Corporate Portfolio,0.0,a97e736ec9ef18b768d3903725fd732f629f5235,1997-08-25 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,3.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,333999.0,0.0,0.0,1.0,661000.4,1.0,0.0,994999.4,0.0,0.0,,,,,,,,,,,
2019-08-19,201934,,4c629b26d8db008e61aeb2d51144fa846139544b,dfb8c5c35f9032cc3efc9d758170aa04c9fead94,0,2019-08-25,2019-08-31,201934.0,Zakelijk,1959.0,Man,Corporate Portfolio,0.0,802a37d15e2519ba5580a782e0ff4aaaecf573f8,2019-07-22 00:00:00.000000,Eenmanszaak,4120.0,4120 - * Algemene burgerlijke en utiliteitsbouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-10,201815,,6d5bdb78c055199753bf2eeb836d83bc1f9b8cb3,bd4e103718d1e281208d5bb0659e9df70fe0ae34,0,2018-04-22,2018-04-30,201816.0,Zakelijk,1985.0,Vrouw,Corporate Portfolio,0.0,9105f697e26b7f96591a137a82a029e0dc8d033b,2018-04-01 00:00:00.000000,Eenmanszaak,47915.0,47915 - Detailhandel via internet in huis- en tuinartikelen,115.0,0.0,80.0,0.0,2020-12-27,Zakelijk pakket,1.0,405.13,0.0,0.0,0.0,0.0,0.0,0.0,405.13,0.0,22.0,22.0,1.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2020-07-21,202030,,3cb11cb132c09dddfb6d0937db740b0a474411c2,205212870680bf5b651f07f5c3d0b326d63c854d,0,2020-07-26,2020-07-31,202030.0,Zakelijk,1989.0,Vrouw,Corporate Portfolio,0.0,a35848837f3c258c1ac38adc44098a8a6154d123,2020-07-01 00:00:00.000000,Eenmanszaak,86913.0,86913 - Praktijken van psychotherapeuten en psychologen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,201934,,d97b6dc047f5c514d29504b48f41bb450472c75a,9188da54c69d0095e354a2f606af54d44be8c74b,0,2019-08-25,2019-08-31,201934.0,Zakelijk,1974.0,Vrouw,Corporate Portfolio,0.0,efec339fa6cd8a3c75c39ac064f55327e65f700b,2015-04-01 00:00:00.000000,Eenmanszaak,47914.0,47914 - Detailhandel via internet in kleding en mode-artikelen,66.0,0.0,2.0,0.0,2020-12-27,Zakelijk pakket,1.0,191.23,0.0,0.0,0.0,0.0,0.0,0.0,191.23,0.0,14.0,146.0,5.0,2020-12-27,Zakelijk pakket,1.0,1.0,0.0,0.0,1.0,4.0,1.0
2018-09-24,201839,,56580b3ee023894be8f763d478493e550fe21c76,8583661d80badc6c8c2c78b3a311ca31f97d6204,0,2018-10-14,2018-10-31,201841.0,Plus,1957.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,34.0,0.0,44.0,0.0,2020-12-27,Particulier Betalend,1.0,13.11,0.0,0.0,0.0,0.0,0.0,0.0,13.11,0.0,5.0,87.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,3.0,
2020-07-09,202028,,7368949ebd237b5848914be643f41686a51f65bb,d05294ae3bdcd22834d2277cb5f8003cb5fd2cce,0,2020-07-12,2020-07-31,202028.0,Zakelijk,1971.0,Vrouw,Corporate Portfolio,0.0,ab8f7b2390917a5129c28991b601cf8bbc91f438,2020-07-08 00:00:00.000000,Eenmanszaak,9604.0,"9604 - Sauna's, solaria, baden e.d.",24.0,0.0,2.0,0.0,2020-12-27,Zakelijk pakket,1.0,315.11,0.0,0.0,0.0,0.0,0.0,0.0,315.11,0.0,10.0,37.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2020-10-13,202042,,62ec583df3808f062857bb0e2a5f90733200e0df,7e5340e040a58c043266cc775c2ac4366a224b6a,0,2020-10-18,2020-10-31,202042.0,Zakelijk,1987.0,Man,Corporate Portfolio,0.0,c91687754ee4089073c54fb08437baca61d78643,2020-10-07 00:00:00.000000,Eenmanszaak,4120.0,4120 - * Algemene burgerlijke en utiliteitsbouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2018-09-11,201837,,fe4169da9f2ed95e98d0142331597be43f344bad,e2ffcccf046e1a3fa9103e4a74696d07f5d08fab,0,2018-09-16,2018-09-30,201837.0,Zakelijk,1964.0,Vrouw,Corporate Portfolio,0.0,e6d26ed8ce63ec1ea96b3932ec85de78d0056982,2001-05-01 00:00:00.000000,Eenmanszaak,9003.0,9003 - Schrijven en overige scheppende kunst,112.0,0.0,68.0,12.0,2020-12-27,Zakelijk pakket,1.0,4540.06,0.0,0.0,1.0,210.11,0.0,0.0,4750.17,0.0,33.0,47.0,2.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2020-04-02,202014,,4424517fac4465d665f1487e3eb3af97925739b8,2c6c29b39b3034312598a8548259d88c4b1066f4,0,2020-04-05,2020-04-30,202014.0,Plus,1963.0,Vrouw,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-07,202037,,070937a1351f099cb5c7fdfe8b9cefa0b6a7fbf3,797b13dc94b0ea57a1e481e95767781d2badc29e,0,2020-09-13,2020-09-30,202037.0,Zakelijk,1985.0,Vrouw,Corporate Portfolio,0.0,293f72cc8f375950c398176a0f9a45003bdceee9,2020-08-31 00:00:00.000000,Eenmanszaak,8121.0,8121 - Interieurreiniging van gebouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,201935,,695dcff9e4544eb2a54cca50d1fd1bfe802f7b90,cd1bca2ded2a9c5c2383c46ed26367c433e74709,0,2019-09-01,2019-08-31,201935.0,Plus,1978.0,Man,Private Portfolio,0.0,,,,,,158.0,0.0,96.0,0.0,2020-12-27,Particulier Betalend,1.0,2963.67,0.0,0.0,1.0,34034.71,0.0,0.0,36998.38,0.0,38.0,93.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,1.0,1.0,4.0,
2020-03-20,202012,,dac17554bbd33976a32b4ff9d92b30e27642c2d0,6cf7b6c24b9fd2195ea185922912f376e8c35b03,0,2020-03-22,2020-03-31,202012.0,Plus,1960.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,5.0,0.0,0.0,0.0,2020-12-27,Particulier Betalend,1.0,-2.5,0.0,0.0,1.0,200034.6,0.0,0.0,200032.1,0.0,0.0,0.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,2.0,
2020-03-16,202012,,fef07359a083737d70def51153d584873dd05fe0,6d3234fbeb3ca70a76f22c034093097e17546d89,0,2020-03-22,2020-03-31,202012.0,Plus,1965.0,Vrouw,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08,201915,,65c0abee4df711f2d5a8d81508abb9365bd3772a,6fc602b9f1cc7f11e5b8316bef8e2bfe72e3336f,0,2019-04-14,2019-04-30,201915.0,Zakelijk,1986.0,Man,Corporate Portfolio,0.0,e34ba4880cd42f2d3a67c9e1dfe062857fbb6ba1,2019-04-03 00:00:00.000000,Besloten Vennootschap,6420.0,6420 - *Financiële holdings,30.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,290.29,0.0,0.0,1.0,39705.94,0.0,0.0,39996.23,0.0,6.0,36.0,0.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,3.0,
2019-08-05,201932,,77d5e96485000a6e80549b00e686379d6800d962,823928a050ce57affea472c04d403c391efe3ec4,0,2019-08-11,2019-08-31,201932.0,Plus,1994.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,202029,,3a123d293ed94c8a25cfd1bf07740996638ab0f6,d506a3bb27ebc849354b2e67e32dbb5fe514e5a8,0,2020-07-19,2020-07-31,202029.0,Plus,1955.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,266.0,2.0,190.0,0.0,2020-12-27,Particulier Betalend,1.0,5626.51,0.0,0.0,0.0,0.0,0.0,0.0,5626.51,0.0,65.0,318.0,2.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,0.0,1.0,4.0,
2018-12-11,201850,,3421b459b430daf457566783fe4317571876f633,245d88c95a4c1bc58351e73e7cb36a1b894b08e0,0,2018-12-16,2018-12-31,201850.0,Zakelijk,1964.0,Man,Corporate Portfolio,0.0,a3da995512dffaa16652f779c9d3e6fa5a41a0b8,2018-12-01 00:00:00.000000,Eenmanszaak,70221.0,70221 - Organisatie-adviesbureaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,202029,,41d54c2680ad2827abff7eea110ca3d5dab303ea,a90baf6135ff20dddca83b6314323d62b3041392,0,2020-07-19,2020-07-31,202029.0,Zakelijk,1968.0,Vrouw,Corporate Portfolio,0.0,7cfb8775366d2bd072d425149f6b02171473e176,2020-06-24 00:00:00.000000,Eenmanszaak,96031.0,96031 - Uitvaartverzorging,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,201920,,1625ed9efd31fc7828af9fe7ae0d22bd9dc40b90,89bae57de8c54ef6236614b6e667c507cf404bb9,0,2019-05-19,2019-05-31,201920.0,Zakelijk,1983.0,Man,Corporate Portfolio,0.0,cfea77e23c3e8fe66de92ba0ab244b4453151391,2009-01-01 00:00:00.000000,Eenmanszaak,86919.0,86919 - Overige paramedische praktijken (geen fysiotherapie en psychologie) en alternatieve genezers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-09,202046,,f497a496a47b95b1f65b4c8a729b89fe51fde41b,f3628a313e43682ba4f35777ff3caf4e03b9e7df,0,2020-11-15,2020-11-30,202046.0,Zakelijk,1989.0,Man,Corporate Portfolio,0.0,ab3abc6e640d24aaca8743197f553de1df6bd8dd,2020-10-26 00:00:00.000000,Eenmanszaak,74101.0,74101 - Communicatie- en grafisch ontwerp,3.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,1763.75,0.0,0.0,0.0,0.0,0.0,0.0,1763.75,0.0,3.0,81.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,3.0,
2019-07-01,201927,,2827945074bf404c28e6e82f710ef448a7bb54d1,3c6d84ffd2613422e7e2929fbc710e785eb0de1d,0,2019-07-07,2019-07-31,201927.0,Zakelijk,1976.0,Vrouw,Corporate Portfolio,0.0,e448d2c686280489433405f50635756403ac9907,2015-04-01 00:00:00.000000,Eenmanszaak,47918.0,47918 - Detailhandel via internet in overige non-food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,202008,,7200b2e595963637606f606fa2e95621dc470927,fec42f5d65d0d233a8ddddf52c5a7f1160f5e0fe,0,2020-02-23,2020-02-29,202008.0,Zakelijk,1985.0,Man,Corporate Portfolio,0.0,7ece0979a51b5a4da584e65f65f4815ddffdd743,2020-02-10 00:00:00.000000,Eenmanszaak,4120.0,4120 - * Algemene burgerlijke en utiliteitsbouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-27,201913,,9b21908896df86a3b7e8e8b595978aad09509ab7,8fc454ba628f99e99f0d4a5d410187e3a7a81c8e,0,2019-03-31,2019-03-31,201913.0,Zakelijk,1983.0,Vrouw,Corporate Portfolio,0.0,2e534124e24ceba7d198cf833716bc56c6c76a63,2019-03-15 00:00:00.000000,Eenmanszaak,88101.0,88101 - Thuiszorg,120.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,2000.19,0.0,0.0,1.0,0.0,0.0,0.0,2000.19,0.0,24.0,178.0,0.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2018-06-16,201824,,c8d3350b913a739d555641731e1f06324caca064,c5226ee38f03aecd5b74b88f72763eb1074575d1,0,2018-06-17,2018-06-30,201824.0,Plus,1981.0,Vrouw,Private Portfolio,0.0,,,,,,91.0,0.0,102.0,2.0,2020-12-27,Particulier Betalend,1.0,1957.82,0.0,0.0,1.0,3401.53,0.0,0.0,5359.35,0.0,13.0,103.0,0.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,1.0,1.0,3.0,
2020-05-06,202019,,53de92f65e82731070d76447e546d1bda81b3e6d,c8c4226b2d2a35d2f58bb1204fc987bf8d486b3a,0,2020-05-10,2020-05-31,202019.0,Zakelijk,1982.0,Man,Corporate Portfolio,0.0,7b7f518b5a766c8f5ee251b0d0da340c7342a531,2020-04-29 00:00:00.000000,Eenmanszaak,74201.0,74201 - Fotografie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,202045,,615747cfaa2a078f0d910fbf8a00662450a4b5b6,5c65e44edf8e4dde24e460e8435692606071f83d,0,2020-11-08,2020-11-30,202045.0,Zakelijk,1973.0,Vrouw,Corporate Portfolio,0.0,40d043fc468f46a1de22bca2f27cab3a4983b531,2020-11-04 00:00:00.000000,Eenmanszaak,70221.0,70221 - Organisatie-adviesbureaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,202036,,baa637a5eb8066a343d6e6fc054f688c24c74e9c,e468b86daf70b4be175717ebdb4b3071836e43bc,0,2020-09-06,2020-08-31,202036.0,Zakelijk,1991.0,Man,Corporate Portfolio,0.0,3b11be370f4f63749d481f1b837de34f0a7e7f0b,2020-08-26 00:00:00.000000,Eenmanszaak,86919.0,86919 - Overige paramedische praktijken (geen fysiotherapie en psychologie) en alternatieve genezers,40.0,0.0,18.0,12.0,2020-12-27,Zakelijk pakket,1.0,6437.5,0.0,0.0,0.0,0.0,0.0,0.0,6437.5,0.0,12.0,,,,,,,,,,,
2020-05-06,202019,,e49ac063c1ffe921afb7af7336f7d8e41159540c,992b6c5ca77dbf517053c5847361ac1bd8bea7ff,0,2020-05-10,2020-05-31,202019.0,Zakelijk,1990.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,648a8f9b4aea850454e882c16f5dacf9be1b6e55,2018-09-01 00:00:00.000000,Vennootschap onder firma,69203.0,69203 - Boekhoudkantoren ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2020-02-04,202006,,11bc1283adb5b91eb9ef4689f22cdcddfa13822c,15aebef7c9216b0e6bf2a14ea0cdcbdae0e9f92e,0,2020-02-09,2020-02-29,202006.0,Zakelijk,1996.0,Vrouw,Corporate Portfolio,0.0,dde25b31118166f49073b02ea92c1387b99bd55b,2019-10-01 00:00:00.000000,Eenmanszaak,85599.0,"85599 - Studiebegeleiding, vorming en onderwijs n.e.g.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,202026,,1d071bf9bc6d7512540f13109022af103d6c124f,e20c8cf02dceb54db508c86ae20927a380e42e7b,0,2020-06-28,2020-06-30,202026.0,Zakelijk,2002.0,Vrouw,Corporate Portfolio,0.0,75dacf972f54ed0a3f091ae2a1f9fc19c3af0ccf,2020-06-19 00:00:00.000000,Eenmanszaak,47914.0,47914 - Detailhandel via internet in kleding en mode-artikelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,202009,,a8b43bd2e24a9fc45d48ee7b79b6a8a757b45be9,79500e47d6e00a96fc31978a0989628462ab6ab8,0,2020-03-01,2020-02-29,202009.0,Plus,1955.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,202020,,2eabedc1829b070513b6cfdd7e5f326f2ba7a261,f6bb787414846b01a95c6a6f0f03a0709bfa5e6b,0,2020-05-17,2020-05-31,202020.0,Zakelijk,1973.0,Man,Corporate Portfolio,0.0,9a603974505cce5bc10148cb2520938abe8ebc39,2020-05-11 00:00:00.000000,Eenmanszaak,4652.0,4652 - Groothandel in elektronische en telecommunicatieapparatuur en bijbehorende onderdelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,202048,,5b24d0e3a844c108f2094bcd9fdfd94d53f135b1,b1da94c40d9bf2dd5169305eda9230d8554803ac,0,2020-11-29,2020-11-30,202048.0,Zakelijk,1984.0,Man,Corporate Portfolio,0.0,cc6ec99b946d86f295b9ec77e4106cb8b4231cac,2020-10-21 00:00:00.000000,Eenmanszaak,1013.0,1013 - Vleesverwerking (niet tot maaltijden),26.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,201.31,0.0,0.0,0.0,0.0,0.0,0.0,201.31,0.0,8.0,117.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2020-08-07,202032,,d69a1eb2266eecd9c8865442dd8c8df19c7e2648,0c2152eddf24af1ff1d73a056483c856b60df7d6,0,2020-08-09,2020-08-31,202032.0,Plus,1959.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,266.0,4.0,312.0,8.0,2020-12-27,Particulier Betalend,1.0,3065.93,0.0,0.0,1.0,750.45,0.0,0.0,3816.38,0.0,37.0,506.0,1.0,2020-12-27,Particulier Betalend,1.0,1.0,0.0,0.0,1.0,4.0,
2019-03-08,201910,,e2eef21c003785cf13cd18308dc48342319fc15f,95ba875c3d55af3878b74644c8e310eef716dbe6,0,2019-03-17,2019-03-31,201911.0,Zakelijk,1989.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,9ffa23deff0da2a216bcd30710ffa099e4bc57d6,2019-03-07 00:00:00.000000,Vennootschap onder firma,47919.0,47919 - Detailhandel via internet in een algemeen assortiment non-food,149.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,15399.08,0.0,0.0,0.0,0.0,0.0,0.0,15399.08,0.0,24.0,76.0,0.0,2020-12-07,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,1.0
2019-09-01,201935,,a00010016539c00bb13470ab079620b0b8f1996d,0690faf8c820219503853455b77257ea2a160acf,0,2019-09-08,2019-09-30,201936.0,Zakelijk,1985.0,Vrouw,Corporate Portfolio,0.0,1ab806683d2428cc71c90158dc913d3fc79f0500,2019-09-01 00:00:00.000000,Eenmanszaak,70222.0,70222 - Advisering op het gebied van management en bedrijfsvoering (geen public relations en organisatieadviesbureaus),,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2018-06-05,201823,,533dd5e656d5d5674fba8851ef9af019ea8f5fa5,a15f7064c9366d12f18c6cf1fb87900a959ffb13,0,2018-06-17,2018-06-30,201824.0,Zakelijk,1975.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,f2386cf15ce12e9ce4a1a263311b60c3f5fe8fb0,2018-05-16 00:00:00.000000,Vennootschap onder firma,87901.0,87901 - Jeugdzorg met overnachting en dagverblijven voor jeugdzorg,312.0,0.0,308.0,12.0,2020-12-27,Zakelijk pakket,1.0,4358.87,0.0,0.0,0.0,0.0,1.0,320.68,4679.55,320.68,52.0,240.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,4.0,
2019-12-30,202001,,ce8627c6a74fea178aaa82928c4d0020e7743abf,87a9eb44960128bb4e6d71b7f29af0239ba0186d,0,2020-01-05,2019-12-31,202001.0,Plus,1982.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,383.0,2.0,394.0,6.0,2020-12-27,Particulier Betalend,1.0,925.22,0.0,0.0,1.0,414.48,0.0,0.0,1339.7,0.0,30.0,232.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,1.0,0.0,1.0,4.0,
2019-03-21,201912,,a5c843b5e5ba5f3e2a5d54db962045eb030664be,befe9ce8a4df061761d5f58f68178ad3fa0db854,0,2019-03-31,2019-03-31,201913.0,Zakelijk,1995.0,Man,Corporate Portfolio,0.0,b922e369e2a872e3445bae8eecd0302f16bbf835,2018-08-13 00:00:00.000000,Eenmanszaak,93129.0,93129 - Overige buitensport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-14,201846,,1f668a98d03a12f2dba34401cf300ef4323d2080,b4393d2623a27388ef3e6a2573bd8403c4df225a,0,2018-11-25,2018-11-30,201847.0,Zakelijk,1956.0,Man(nen) en vrouw(en),Corporate Portfolio,0.0,5a9cbe80cdfce8c747fc83be4f9b73ab8db1e390,2011-01-01 00:00:00.000000,Vennootschap onder firma,86913.0,86913 - Praktijken van psychotherapeuten en psychologen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14,201920,,6c88df2e358423f5f3280e06f69660226d3e2d79,dcb06f5329b8ee5da91f5b2376e0adefcaa70fc8,0,2019-05-19,2019-05-31,201920.0,Plus,1966.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19,202043,,28c9bff67ce07f2dc4e1047067b83c779cf17f15,f286d3996c22c00faf0e58f982b2d74920715c42,0,2020-10-25,2020-10-31,202043.0,Plus,1993.0,Vrouw,Private Portfolio,0.0,,,,,,123.0,0.0,114.0,0.0,2020-12-27,Particulier Betalend,1.0,317.05,0.0,0.0,0.0,0.0,1.0,3417.8,3734.85,3417.8,13.0,109.0,0.0,2020-12-27,Particulier Betalend,0.0,1.0,0.0,0.0,1.0,3.0,
2020-12-01,202049,,5a44704a5c36ed480875b8f720bf1cdce5677a1b,2435cd2122c54a1141210878093a2ca90feddf98,0,2020-12-06,,202049.0,Zakelijk,1966.0,Man,Corporate Portfolio,0.0,c9f5b3aeac79a1c1cd1a1dc81f784de475d515c0,2019-11-01 00:00:00.000000,Eenmanszaak,85592.0,85592 - Bedrijfsopleiding en -training,0.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,0.0,1.0,
2020-09-03,202036,,d89687b7fa61d0979939a071b9a2289e72031572,a3568e39415a3ba55da08789ed0caaa1b0ac044b,0,2020-09-13,2020-09-30,202037.0,Zakelijk,1997.0,Vrouw,Corporate Portfolio,0.0,7f16a0fa914a525b0c082e4f4c3686e6416727d7,2020-07-13 00:00:00.000000,Eenmanszaak,6209.0,6209 - Overige dienstverlenende activiteiten op het gebied van informatietechnologie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-23,202034,,8b4fce7e3f8ca05ef946cf47a56002c099428189,e5eb40e336e38a197ab5a922b2ff94feb328d7ce,0,2020-08-23,2020-08-31,202034.0,Zakelijk,1975.0,Man,Corporate Portfolio,0.0,a4748257af2b8389c8c9fff0477071f3ab85b708,2013-09-26 00:00:00.000000,Eenmanszaak,88101.0,88101 - Thuiszorg,8.0,0.0,0.0,0.0,2020-12-27,Zakelijk pakket,1.0,271.08,0.0,0.0,0.0,0.0,0.0,0.0,271.08,0.0,3.0,29.0,0.0,2020-12-27,Zakelijk pakket,0.0,1.0,0.0,0.0,1.0,3.0,
2019-08-28,201935,,6b55127a78aaff4a903ab5f3ab6b84e34abb1e87,9bfd8327b4a70402991e5de52f7bbcce3c2f5a4c,0,2019-09-01,2019-08-31,201935.0,Plus,1975.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,202026,,b2a4cb328cd0eb3918637044846ae6173951b4da,d225870f10c2a505795c81e79be2e33de76d0e20,0,2020-06-28,2020-06-30,202026.0,Plus,1967.0,Man,Private Portfolio,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-25,201913,,bc2e5e224c56aee054e598400599e83d10147659,91932aac6e297b265067c8000577a525e6b2039c,0,2019-03-31,2019-03-31,201913.0,Zakelijk,1992.0,Vrouw,Corporate Portfolio,0.0,f8738bcd33a72023915022c923a8346715ec7c4e,2019-04-01 00:00:00.000000,Eenmanszaak,96021.0,96021 - Haarverzorging,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,202029,,51219aa963ef1bc3efafa26272500366e34c4e8e,de2b89eeaa5810b47c1444270acf5cc0001b5ff6,0,2020-07-19,2020-07-31,202029.0,Plus,1994.0,Man(nen) en vrouw(en),Private Portfolio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
