valid_from_dateeow,valid_to_dateeow,personid,age_hh,hh_child,hh_size,income,educat4,housetype,finergy_tp,lfase,business_x,huidigewaarde_klasse,business_y,aantaltegenrekeningenlaatsteq_business,aantalloginsapp_business,aantalloginsweb_business,activitystatus_business,accountoverlay,retail,aantaltegenrekeningenlaatsteq_retail,aantalloginsapp_retail,aantalloginsweb_retail,activitystatus_retail,joint,aantaltegenrekeningenlaatsteq_joint,aantalloginsapp_joint,aantalloginsweb_joint,activitystatus_joint,portofliocountstotal,birthyear,geslacht
2016-02-28,,3f00b4341386462d3b8eb340f0097111a2661a05,8.0,9.0,11.0,5.0,3.0,2.0,C09,7.0,1.0,6.0,,,,,,,,,,,,1.0,2.0,7.0,9.0,1.0,2,1969.0,Man(nen) en vrouw(en)
2020-05-03,,8013e7d7840b46e4b7288ee6f4558985e102496e,2.0,1.0,3.0,2.0,2.0,5.0,G22,2.0,1.0,2.0,,,,,,,,,,,,,,,,,2,,
2014-11-16,,8e23aa79abe0879773257448190384c80ccfb757,4.0,9.0,10.0,3.0,4.0,5.0,I25,6.0,1.0,6.0,,,,,,,,,,,,,,,,,2,,
2018-12-16,,3421b459b430daf457566783fe4317571876f633,7.0,1.0,3.0,5.0,4.0,2.0,D10,5.0,2.0,10.0,1.0,,,,,,,,,,,,,,,,2,1964.0,Man
2019-07-21,,9a73b56e93e465a6cb77ebbae074d0e730aeecac,4.0,2.0,4.0,2.0,3.0,2.0,F16,2.0,2.0,2.0,1.0,,,,,1.0,,,,,,1.0,,,,,3,1982.0,Vrouw
2019-07-21,,9a73b56e93e465a6cb77ebbae074d0e730aeecac,4.0,2.0,4.0,2.0,3.0,2.0,F16,2.0,2.0,2.0,1.0,,,,,1.0,,,,,,1.0,,,,,3,1977.0,Man(nen) en vrouw(en)
2015-03-01,,d9884ebd7c4e87749be260422891edec2cdc2d18,7.0,2.0,4.0,5.0,2.0,1.0,D10,5.0,1.0,6.0,,,,,,,1.0,,,,,,,,,,1,1964.0,Vrouw
2018-04-08,,8e7c33a489dd3757daffd8ca6e6f6d5ca8eb3f26,1.0,9.0,10.0,1.0,1.0,5.0,G22,1.0,1.0,2.0,1.0,14.0,123.0,0.0,4.0,,,,,,,,,,,,2,1995.0,Vrouw
2020-09-13,,bbdc0ad8b8ee4f6b758dd33ac62933116e91c00e,5.0,3.0,5.0,3.0,2.0,4.0,F16,4.0,2.0,3.0,1.0,7.0,,,,,,,,,,,,,,,2,1984.0,Vrouw
2019-12-01,,72ff3618b89c14e6ee298d8688c1d86e39083aeb,2.0,1.0,3.0,5.0,4.0,4.0,A01,2.0,2.0,10.0,1.0,,,,,,,,,,,,,,,,2,1979.0,Vrouw
2019-02-03,,efff9bb33fa251bae1c286d789b8e3a4aeb374bc,,,,,,,Z99,,5.0,0.0,2.0,41.0,458.0,0.0,4.0,,,,,,,,,,,,3,1980.0,Man
2019-11-03,,8d8ae532e59d89c5412801a8357c346f8b5cad89,5.0,3.0,5.0,5.0,3.0,4.0,B04,4.0,1.0,5.0,1.0,14.0,160.0,2.0,4.0,,,,,,,,,,,,2,1972.0,Man
2014-09-07,,5a67365792286febecdbf7496c15298270ce60fe,4.0,1.0,2.0,3.0,3.0,5.0,G20,2.0,1.0,3.0,,,,,,,,,,,,,,,,,1,,
2018-09-02,,f17f41ff305e8184aa8baf33f28e52fe3f35b9ef,7.0,1.0,3.0,5.0,3.0,1.0,F19,5.0,2.0,9.0,,,,,,,,,,,,1.0,0.0,7.0,0.0,2.0,2,1938.0,Man(nen) en vrouw(en)
2018-04-01,,c86a192673c2d9cd2564175a7418a3b7a4bc2215,9.0,9.0,11.0,3.0,2.0,4.0,C09,7.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,1,1956.0,Man
2018-06-03,,da8a539389f9a16f2239bc56093231949743ab96,5.0,9.0,10.0,1.0,2.0,5.0,H24,6.0,1.0,2.0,,,,,,,,,,,,,,,,,1,,
2018-01-21,,391845e761147bd68d87c6237c309cc62e43493b,9.0,2.0,4.0,5.0,3.0,4.0,B05,5.0,1.0,4.0,,,,,,,1.0,0.0,0.0,0.0,2.0,,,,,,1,1958.0,Vrouw
2018-02-25,,16dfad3a1ebb0f945b33f9ccc26aba0419dc5a7d,5.0,9.0,11.0,3.0,2.0,4.0,I25,6.0,1.0,4.0,,,,,,,1.0,,,,,,,,,,1,1977.0,Vrouw
2020-01-12,,1e523a0c350b70d2a887346d1599f648c1da0fb8,7.0,1.0,3.0,2.0,2.0,4.0,I25,5.0,1.0,3.0,1.0,,,,,1.0,,,,,,,,,,,2,1969.0,Vrouw
2019-02-03,,c448d94ae872903eec995ae40c538b1beda5c013,2.0,1.0,3.0,3.0,4.0,3.0,F17,2.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,2,1988.0,Man(nen) en vrouw(en)
2017-10-08,,f3acff5e7099ba543c09b272164d40547e975354,6.0,2.0,4.0,5.0,4.0,5.0,G20,5.0,2.0,5.0,1.0,,,,,1.0,,,,,,,,,,,2,1979.0,Vrouw
2020-11-01,,2688aaf1ff3e144342543c4195fb46baab76c924,9.0,9.0,10.0,3.0,2.0,5.0,H23,7.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,2,1991.0,Vrouw
2019-10-06,,aab167813e380d6f272a20ee4fe27db3495212ff,,,,,,,Z99,,3.0,0.0,1.0,38.0,28.0,0.0,4.0,1.0,,,,,,,,,,,2,1984.0,Man
2014-09-28,,6cb2b83dc54c505f1248a68beca11284cda6d9b8,13.0,9.0,11.0,1.0,2.0,5.0,J30,8.0,1.0,3.0,,,,,,,,,,,,,,,,,2,,
2015-04-05,,4af64e1ebe57495532ab3d462f0966c7aa20d350,10.0,9.0,11.0,5.0,3.0,3.0,D11,8.0,1.0,8.0,,,,,,,,,,,,1.0,0.0,9.0,0.0,2.0,2,1953.0,Man(nen) en vrouw(en)
2018-03-18,,de30edde3109c1d1e08a87d9545b42ee4902d64e,3.0,9.0,10.0,4.0,4.0,5.0,D13,1.0,1.0,8.0,1.0,,,,,,,,,,,,,,,,2,1980.0,Vrouw
2018-04-15,,c0cd6482e7b0a2620c53c77267a5cf48e9f0d8cb,7.0,2.0,4.0,5.0,4.0,2.0,A01,4.0,1.0,9.0,1.0,,,,,,,,,,,,,,,,2,1971.0,Vrouw
2018-03-11,,ce6e9912620fc3453f9313590cb4f5faecc73b35,7.0,1.0,3.0,2.0,2.0,2.0,I26,5.0,1.0,3.0,,,,,,,,,,,,,,,,,2,,
2014-05-11,,6ea995470ed232c0ca24d4efa47abf5602b58d0b,5.0,3.0,5.0,3.0,2.0,4.0,F16,4.0,1.0,3.0,,,,,,,,,,,,,,,,,4,,
2016-08-21,,297abb8eef926dd986979e0c4464dfb3fb0f60af,4.0,9.0,10.0,5.0,4.0,5.0,G22,6.0,2.0,7.0,1.0,,,,,,,,,,,,,,,,2,1976.0,Man
2018-12-02,,e896540bcafb668cd824d1a89e18e97be3b6f089,6.0,2.0,4.0,4.0,2.0,4.0,B05,5.0,1.0,4.0,,,,,,,,,,,,,,,,,2,,
2019-07-07,,0c6b56cd653cba81604e1f6819e53a13aa481590,13.0,9.0,10.0,1.0,1.0,5.0,I25,8.0,2.0,2.0,,,,,,,,,,,,1.0,4.0,25.0,0.0,3.0,2,1991.0,Man(nen) en vrouw(en)
2017-10-08,,3599665d2515540878328e437031bf699c64959e,3.0,9.0,10.0,1.0,2.0,4.0,G22,1.0,2.0,1.0,,,,,,,,,,,,,,,,,2,,
2017-12-24,,2401c48b9c99ca480bf6194870ed36f12768da92,6.0,3.0,5.0,5.0,4.0,4.0,A01,3.0,2.0,9.0,,,,,,,,,,,,1.0,27.0,170.0,0.0,4.0,2,1970.0,Man(nen) en vrouw(en)
2020-06-21,,1d071bf9bc6d7512540f13109022af103d6c124f,5.0,2.0,4.0,2.0,2.0,4.0,F16,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,2,2002.0,Vrouw
2018-06-03,,a25550acc434c44386ab6293016a1bc5cdeb35a6,8.0,9.0,11.0,4.0,2.0,3.0,C09,7.0,1.0,5.0,1.0,,,,,1.0,,,,,,,,,,,2,1988.0,Man
2020-01-05,,af723b959e8a2970e03b00d091d839ffe5d76693,4.0,2.0,3.0,3.0,2.0,3.0,F17,5.0,1.0,3.0,1.0,8.0,,,,,1.0,8.0,75.0,1.0,3.0,,,,,,3,1995.0,Man
2020-04-26,,b78ec63cd40cbcc2e9841836d3fc226a5725bc4c,6.0,9.0,11.0,3.0,2.0,3.0,F16,6.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,2,1980.0,Vrouw
2018-07-29,,8596d9333b590f219fc74a3632e67dd7f06a04d6,7.0,1.0,3.0,3.0,2.0,3.0,F18,5.0,1.0,3.0,,,,,,,,,,,,,,,,,2,,
2017-12-17,,a19622dd4cfcb75ddcf3e674386116d00be2720b,10.0,9.0,10.0,3.0,1.0,4.0,J27,8.0,1.0,5.0,,,,,,,,,,,,,,,,,2,,
2015-11-29,,7c0570ec371f60d69ed67a4c0f2e22ce5e89b645,4.0,9.0,11.0,5.0,4.0,4.0,F17,6.0,2.0,5.0,,,,,,,,,,,,,,,,,2,,
2019-05-05,,546d5ad5a60de248b94843b09c0d377174e2469e,4.0,9.0,10.0,2.0,3.0,5.0,G21,6.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,2,1987.0,Vrouwen
2017-10-22,,37aa8bab5be69620c7a83c21e982d00447799c6d,4.0,1.0,3.0,3.0,2.0,3.0,C08,2.0,1.0,3.0,1.0,,,,,,1.0,,,,,,,,,,2,1964.0,Man
2014-08-24,,9a0353a02883b4cea1c05091cdf8248ae3299eea,10.0,9.0,11.0,5.0,3.0,1.0,D12,8.0,1.0,5.0,,,,,,,,,,,,1.0,42.0,188.0,0.0,4.0,2,1953.0,Man(nen) en vrouw(en)
2020-12-20,,25dea189294085b3c16aad178f05fd67289aa5bc,2.0,1.0,3.0,3.0,2.0,4.0,F18,2.0,1.0,5.0,,,,,,,,,,,,1.0,,,,,2,1987.0,Man(nen) en vrouw(en)
2018-02-04,,914064fff35fa3ddc8d665de52fd47559ef6a873,3.0,9.0,11.0,4.0,4.0,5.0,G22,1.0,2.0,9.0,1.0,,,,,,,,,,,,,,,,2,1991.0,Vrouw
2014-08-03,,2dc15f143e1a8f179f80a6532a8c32611e0887c0,5.0,2.0,4.0,5.0,4.0,4.0,F18,3.0,2.0,9.0,1.0,2.0,0.0,7.0,1.0,,,,,,,,,,,,2,1978.0,Man
2019-07-14,,d22db45f620c06063b7924b62fa767ab4ac517f9,7.0,2.0,4.0,5.0,2.0,1.0,C07,3.0,1.0,10.0,1.0,31.0,18.0,0.0,4.0,,,,,,,,,,,,2,1997.0,Man
2018-09-30,,491d12f9e8e6084330f2861d2729bae27d5c454e,6.0,9.0,11.0,5.0,4.0,2.0,C08,6.0,1.0,8.0,1.0,85.0,711.0,18.0,4.0,,,,,,,,,,,,2,1977.0,Man
2020-04-12,,88010c78a1a4068b1e683693664a4ac8519f482e,7.0,1.0,3.0,4.0,2.0,1.0,C07,5.0,2.0,5.0,1.0,,,,,1.0,,,,,,,,,,,2,1994.0,Vrouw
2019-01-13,,7c11faa7d152ac6f621394ba9f02320cd888766d,10.0,1.0,3.0,5.0,4.0,5.0,D13,4.0,1.0,9.0,2.0,,,,,,1.0,,,,,,,,,,3,1972.0,Man
2019-04-14,,db2ddfdab7a72df7617788215a320b564a1aa1f8,6.0,2.0,4.0,3.0,4.0,4.0,F16,5.0,2.0,4.0,1.0,,,,,1.0,,,,,,,,,,,2,1973.0,Vrouw
2019-09-08,,37bc447563dc60b1fee95fe0844c95fe50cd9e76,8.0,2.0,4.0,5.0,2.0,3.0,B04,4.0,1.0,5.0,,,,,,,,,,,,,,,,,1,,
2014-10-05,,d4db6fdaac2237fc829090c3626d9e7b1dd1bf42,7.0,1.0,3.0,4.0,2.0,2.0,C08,5.0,1.0,4.0,,,,,,,1.0,,,,,,,,,,1,1964.0,Man
2020-02-02,,11bc1283adb5b91eb9ef4689f22cdcddfa13822c,13.0,9.0,11.0,2.0,3.0,5.0,J30,8.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,2,1996.0,Vrouw
2017-12-17,,8e605ada5ba758c5fb0dc724be33aa468393ca5d,3.0,1.0,2.0,5.0,4.0,3.0,B04,2.0,1.0,6.0,,,,,,,,,,,,,,,,,2,,
2020-08-16,,d326b1f84495e8e482b92c0645f6d3a54c5c8425,13.0,9.0,11.0,1.0,1.0,3.0,I26,8.0,1.0,3.0,,,,,,,,,,,,1.0,55.0,277.0,0.0,4.0,2,1992.0,Man(nen) en vrouw(en)
2018-12-09,,ba188d97ec20f9abe5e90102d0594e77c535c761,3.0,9.0,11.0,5.0,3.0,2.0,B04,1.0,1.0,7.0,,,,,,,,,,,,,,,,,2,,
2013-07-14,,233478ea93ebe2b664d49b4ab5ee605417a2b4e4,5.0,2.0,4.0,5.0,4.0,2.0,F19,3.0,1.0,6.0,,,,,,,,,,,,1.0,,,,,2,1974.0,Man(nen) en vrouw(en)
2020-03-08,,8cc3da2d25bc4485c891b553b0e9cdd5bdd2cdd1,1.0,9.0,10.0,5.0,3.0,5.0,D13,1.0,1.0,9.0,,,,,,,,,,,,1.0,,,,,2,1964.0,Man(nen) en vrouw(en)
2019-11-10,,b610f00ef18e378a3c75b00191ee985fa41e450b,2.0,9.0,10.0,1.0,2.0,5.0,G21,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,2,1992.0,Man
2014-07-27,,3a7886e4cfafa14ae11acbd9846dedeba10aac10,5.0,9.0,11.0,2.0,2.0,5.0,G20,6.0,1.0,2.0,,,,,,,1.0,2.0,22.0,0.0,2.0,,,,,,1,1977.0,Man
2019-07-07,,d69ad0b6f3c34f74a14b9fb88c890b07ddca7b1f,4.0,3.0,5.0,5.0,4.0,4.0,B04,4.0,1.0,8.0,1.0,,,,,1.0,,,,,,,,,,,2,1978.0,Man
2015-03-29,,d46e629680d64d6f9521358fd66f2c91c050d878,3.0,1.0,3.0,5.0,4.0,5.0,J27,2.0,1.0,8.0,,,,,,,,,,,,1.0,2.0,6.0,0.0,2.0,2,1969.0,Man(nen) en vrouw(en)
2018-08-26,,810aa9928876b887e7316835ba75f4855baf09c0,4.0,9.0,10.0,2.0,4.0,5.0,G20,6.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,2,1982.0,Vrouw
2018-09-09,,88a1c3afa8e2085f2e5a7a924c96de10d4cde6bc,2.0,9.0,10.0,2.0,2.0,4.0,C08,1.0,1.0,3.0,,,,,,,,,,,,,,,,,1,,
2018-02-04,,bbf051b84b8ccefb05f04a1c4e523129026cb9ee,4.0,1.0,2.0,2.0,2.0,2.0,I26,3.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,2,1973.0,Man
2020-01-19,,2500ab6e417ce4d2bdf090343ba5d8eef9df1136,11.0,9.0,11.0,2.0,2.0,3.0,I26,8.0,2.0,4.0,1.0,30.0,26.0,0.0,4.0,1.0,,,,,,,,,,,2,1991.0,Man
2018-01-07,,d6cddb45621fc7ea7109a8b8dcf989beb3150b43,3.0,9.0,10.0,3.0,3.0,1.0,C07,1.0,2.0,5.0,,,,,,,1.0,,,,,,,,,,1,1986.0,Man
2018-03-11,,0526175dbd175caafb707e532fc6cca3dda4772c,5.0,3.0,4.0,3.0,2.0,2.0,F16,4.0,1.0,5.0,,,,,,,1.0,,,,,,,,,,1,1975.0,Man
2015-12-06,,847844ce17e655f370a202450ba09e2f607d969b,9.0,9.0,11.0,5.0,3.0,4.0,F16,7.0,1.0,8.0,,,,,,,1.0,10.0,41.0,0.0,3.0,,,,,,1,1957.0,Man
2016-02-21,,11d987d013a6766d1a76fc1663b04987a595d004,10.0,9.0,11.0,3.0,2.0,4.0,F18,8.0,1.0,2.0,,,,,,,,,,,,1.0,44.0,110.0,0.0,4.0,2,1952.0,Man(nen) en vrouw(en)
2015-01-18,,6cfa8dd72eef3ec048d73c8cadddcfefbb219bdb,3.0,1.0,3.0,5.0,4.0,4.0,G20,2.0,1.0,7.0,,,,,,,,,,,,,,,,,2,,
2020-02-09,,b4543c12c10d7e974ba4b220bf65b407f7f2b2da,6.0,2.0,4.0,5.0,3.0,2.0,C08,5.0,1.0,8.0,1.0,,,,,,,,,,,,,,,,2,1985.0,Man
2020-08-23,,2f2bf536d47448938a7ce4fa2307abcdcb42b4c9,,,,,,,,,,,1.0,21.0,68.0,0.0,4.0,,,,,,,,,,,,2,1986.0,Man
2014-09-14,,b822b14583da06c82f211998d6dc31c5c52b87a5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1,1971.0,Vrouw
2020-02-09,,306e65fd9df06288d52001a6c8408e79b4509c6f,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1,1952.0,Man
2018-12-02,,9975d06560b7d08373f73ef3e10638548e6cbf97,1.0,9.0,10.0,1.0,2.0,5.0,G21,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1,,
2015-02-22,,06317d2aba1acd505c0e02d4dc54f8e6a40845ff,6.0,3.0,5.0,2.0,2.0,3.0,F16,4.0,1.0,4.0,,,,,,,,,,,,1.0,0.0,5.0,0.0,2.0,2,1973.0,Man(nen) en vrouw(en)
2017-05-07,,1c0cbea1386463bc97fc7dd85933f1d005199adc,2.0,1.0,3.0,3.0,4.0,3.0,B04,2.0,2.0,7.0,2.0,21.0,288.0,0.0,4.0,,,,,,,1.0,61.0,318.0,0.0,4.0,4,1981.0,Vrouwen
2017-05-07,,1c0cbea1386463bc97fc7dd85933f1d005199adc,2.0,1.0,3.0,3.0,4.0,3.0,B04,2.0,2.0,7.0,2.0,21.0,288.0,0.0,4.0,,,,,,,1.0,61.0,318.0,0.0,4.0,4,1985.0,Man(nen) en vrouw(en)
2017-05-07,,1c0cbea1386463bc97fc7dd85933f1d005199adc,2.0,1.0,3.0,3.0,4.0,3.0,B04,2.0,2.0,7.0,2.0,21.0,288.0,0.0,4.0,,,,,,,1.0,61.0,318.0,0.0,4.0,4,1982.0,Vrouw
2020-08-23,,67a0c778d68b2bd7bcbb15384f547f3739d156ee,10.0,9.0,10.0,3.0,2.0,3.0,C09,8.0,1.0,4.0,,,,,,,,,,,,,,,,,2,,
2019-08-25,,4c629b26d8db008e61aeb2d51144fa846139544b,8.0,9.0,11.0,5.0,3.0,2.0,B05,7.0,1.0,8.0,1.0,,,,,,,,,,,,,,,,2,1959.0,Man
2012-12-16,,2db50a64b86064b2983c2dbc355a0b3a9fc74f0e,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2020-01-19,,49b95765bcb9cae2ad96998cb92a51cb5c36a4b6,10.0,9.0,10.0,1.0,2.0,5.0,H23,8.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,2,1989.0,Vrouw
2020-09-06,,070937a1351f099cb5c7fdfe8b9cefa0b6a7fbf3,4.0,9.0,11.0,3.0,3.0,5.0,F18,6.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,2,1985.0,Vrouw
2019-01-27,,28912c86063cee1aa001a5e57316cb36ba66e113,9.0,1.0,3.0,5.0,3.0,1.0,D12,5.0,1.0,5.0,1.0,33.0,49.0,0.0,4.0,1.0,,,,,,,,,,,2,1977.0,Vrouw
2018-06-03,,edd9b27825bf77a4f943dee3edb6ebc6ac685cde,2.0,1.0,3.0,3.0,2.0,4.0,B04,2.0,1.0,4.0,1.0,27.0,39.0,0.0,4.0,1.0,,,,,,,,,,,2,1989.0,Man
2020-08-02,,947d50d86358f64a362144356270c136f985429d,5.0,2.0,4.0,3.0,2.0,2.0,F17,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,2,1977.0,Vrouw
2016-07-03,,c36d38a50b897d076060062d35217c6dbea19ff8,6.0,9.0,11.0,4.0,2.0,5.0,B04,6.0,1.0,5.0,,,,,,,,,,,,,,,,,2,,
2019-08-18,,831b5e5427aa50c0cd0872a59fa47c3634016e5c,6.0,9.0,10.0,2.0,2.0,3.0,H24,6.0,1.0,4.0,,,,,,,,,,,,,,,,,1,,
2019-11-17,,8a851b416c3740d02c29d5befc52731e7e220bdd,9.0,1.0,3.0,3.0,2.0,4.0,D11,5.0,1.0,3.0,1.0,18.0,10.0,0.0,4.0,1.0,,,,,,,,,,,2,1969.0,Man
2020-02-16,,8fe94acd27ea02e0312a871183c235b18174eb77,6.0,9.0,11.0,5.0,4.0,4.0,C06,6.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,2,1973.0,Vrouw
2019-11-10,,35a56f2aa054e068e7ff93dd5644922b2131b5b3,7.0,2.0,4.0,5.0,3.0,1.0,C07,4.0,1.0,9.0,1.0,12.0,36.0,0.0,4.0,1.0,,,,,,,,,,,2,1967.0,Vrouw
2016-07-03,,ba6a4a00674c7739759439890b59537cfdda6267,8.0,1.0,3.0,5.0,4.0,2.0,C08,5.0,2.0,8.0,,,,,,,,,,,,,,,,,1,,
2020-10-04,,dbe9e654c2df2d641af20822b0af62dfe0bdcd21,6.0,9.0,10.0,3.0,2.0,3.0,I25,6.0,1.0,6.0,1.0,12.0,2.0,0.0,4.0,,,,,,,,,,,,2,1971.0,Man
2019-08-25,,32aa1de73ac40c70bc0dbd05a1c509b5e4b32065,2.0,9.0,10.0,2.0,2.0,5.0,B04,1.0,1.0,2.0,,,,,,,,,,,,,,,,,2,,
2015-11-29,,10e9bdd3a64d2e300727c9edf2a7afcdeefa680d,10.0,9.0,11.0,5.0,4.0,4.0,A03,8.0,2.0,10.0,,,,,,,,,,,,,,,,,1,,
2020-09-06,,baa637a5eb8066a343d6e6fc054f688c24c74e9c,5.0,3.0,5.0,2.0,3.0,5.0,H23,5.0,2.0,3.0,1.0,12.0,,,,,,,,,,,,,,,2,1991.0,Man
2020-11-08,,f497a496a47b95b1f65b4c8a729b89fe51fde41b,9.0,2.0,4.0,4.0,2.0,4.0,F17,5.0,1.0,4.0,1.0,3.0,81.0,0.0,3.0,,,,,,,,,,,,2,1989.0,Man
2020-05-03,,3c3e837720bcb02a41145d3320ef34683657ef16,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,3,1965.0,Man
2016-02-14,,5b1c3e8fa7a1db3f711d2e9919977c9bb18003b3,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1,1933.0,Vrouw
2020-08-02,,157bea73e2527a13fed2efdc65bb8df57b88ebc4,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1,1993.0,Vrouw
2018-11-04,,9b103a0f539c0be9daa7ea99f911f5ee6c20b65c,6.0,2.0,4.0,4.0,2.0,3.0,D11,5.0,1.0,5.0,1.0,0.0,1.0,6.0,1.0,,,,,,,,,,,,2,1967.0,Vrouw
2019-03-03,,03bbb8a16e8d679130f9f5a752f817506e936c1b,4.0,1.0,2.0,4.0,3.0,5.0,G20,2.0,1.0,3.0,,,,,,,,,,,,1.0,,,,,2,1979.0,Man(nen) en vrouw(en)
2015-09-27,,38563be3a56110c7288307f0dfabf3c124c95978,3.0,9.0,10.0,1.0,3.0,5.0,G21,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1,,
2017-01-01,,418a24c955731d0866949b6deeb0957e1e725a92,6.0,2.0,4.0,3.0,2.0,3.0,B04,4.0,2.0,4.0,1.0,48.0,332.0,6.0,4.0,,,,,,,,,,,,2,1973.0,Man(nen) en vrouw(en)
2014-09-21,,63793c23abb2b3775a1d4ebc4ba6044936c3b71d,8.0,9.0,10.0,5.0,4.0,1.0,C07,7.0,2.0,9.0,,,,,,,,,,,,,,,,,1,,
2014-06-01,,e352e6ed057f95638b1988ace4d7c5401dd8852e,4.0,2.0,4.0,5.0,3.0,4.0,F17,3.0,1.0,6.0,,,,,,,1.0,,,,,,,,,,1,1981.0,Man
2017-01-01,,7c7dc33f18a10ff385d8646550cb754df6d5c455,6.0,2.0,4.0,5.0,3.0,3.0,A01,3.0,2.0,7.0,,,,,,,,,,,,,,,,,2,,
2020-06-07,,19de59abb582ed03a3c1e9b0eb4063bf805c9478,8.0,9.0,11.0,5.0,3.0,1.0,C07,7.0,2.0,8.0,1.0,,,,,1.0,,,,,,,,,,,2,1999.0,Man
2018-07-15,,1373342a78bf0283e5d195653c4b752ffe1710ea,10.0,1.0,3.0,3.0,2.0,4.0,F18,5.0,1.0,3.0,,,,,,,,,,,,,,,,,2,,
2018-02-25,,fe9551461f51fd42ff17eb7d8a0a1ef99707a367,5.0,3.0,5.0,5.0,3.0,3.0,B04,3.0,2.0,8.0,,,,,,,,,,,,,,,,,2,,
2018-05-13,,16ac1c886cdeac1f7bd639b1b692f611be22e390,7.0,9.0,10.0,3.0,2.0,4.0,I26,7.0,1.0,5.0,,,,,,,,,,,,,,,,,2,,
2019-07-28,,23cb274c102966c08c81d6a8f7714b05dd9e57c8,10.0,9.0,10.0,2.0,2.0,4.0,I26,8.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,1,1992.0,Man
2019-12-22,,113945a0204094ee6be7423b1b316612f125bec8,12.0,9.0,11.0,5.0,4.0,2.0,D12,8.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,2,1976.0,Vrouw
2016-12-18,,a0155fce6948dafc90797190770aa6fae70f903c,9.0,1.0,3.0,5.0,3.0,2.0,B05,5.0,2.0,5.0,1.0,2.0,0.0,5.0,2.0,,,,,,,,,,,,2,1955.0,Man
2015-03-15,,e0f69a3774563f4a64e7a57a65277b38d6303168,11.0,9.0,11.0,5.0,4.0,3.0,D13,8.0,1.0,7.0,,,,,,,,,,,,1.0,0.0,7.0,4.0,2.0,2,1946.0,Man(nen) en vrouw(en)
2015-10-18,,a44b1941964388e5d0ffdd28d6ca2f7c244eeec9,7.0,9.0,11.0,5.0,4.0,1.0,C07,7.0,2.0,8.0,1.0,54.0,164.0,4.0,4.0,,,,,,,,,,,,2,1968.0,Vrouw
2019-02-24,,7a6f4512958ccc761a7045905ad736c8dcb2a454,10.0,9.0,11.0,4.0,2.0,3.0,E15,8.0,1.0,5.0,,,,,,,,,,,,,,,,,1,,
2015-02-22,,dfb821fcaad682672ac70ae9b042a72717c33626,9.0,9.0,10.0,1.0,2.0,5.0,I25,7.0,2.0,2.0,,,,,,,,,,,,,,,,,1,,
2014-03-16,,8f67fadaad864664e8a529d9dfccae015726e01f,1.0,9.0,10.0,1.0,1.0,5.0,H24,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1,,
2016-11-13,,dd8cdaaf0664a235ec780dc9107793907a4ddb74,9.0,1.0,3.0,5.0,3.0,4.0,D11,5.0,2.0,5.0,1.0,,,,,1.0,1.0,,,,,,,,,,3,1955.0,Man
2020-07-19,,3a123d293ed94c8a25cfd1bf07740996638ab0f6,9.0,9.0,11.0,5.0,2.0,4.0,B05,7.0,1.0,8.0,,,,,,,,,,,,1.0,65.0,318.0,2.0,4.0,2,1955.0,Man(nen) en vrouw(en)
2013-12-08,,67c201c9667d7fc89a458a1702aea2c4df6aea68,7.0,9.0,11.0,5.0,2.0,5.0,H23,7.0,1.0,8.0,,,,,,,,,,,,,,,,,1,,
2015-01-11,,fd7f6cfac9f044f59d5516f72fc608ec2f893e4e,9.0,1.0,3.0,4.0,3.0,3.0,B05,5.0,2.0,4.0,,,,,,,,,,,,,,,,,1,,
2020-01-12,,f1edf45d66d0dff8bf27cf6e1fe4126238029cca,2.0,9.0,10.0,1.0,2.0,5.0,G21,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,1,1994.0,Vrouw
2018-02-11,,cf18b0ae3df14e24349b7ab482a26ed014055dbf,6.0,3.0,5.0,5.0,3.0,1.0,C07,4.0,1.0,8.0,,,,,,,,,,,,,,,,,2,,
